date,home_team,away_team,home_goals,away_goals,competition,season
2016-04-13,Crystal Palace,Everton,0.0,0.0,E0,2015-2016
2016-04-15,Lyon,Nice,1.0,1.0,F1,2015-2016
2016-04-15,Levante,Espanol,2.0,1.0,SP1,2015-2016
2016-04-15,Hannover,M'gladbach,2.0,0.0,D1,2015-2016
2016-04-16,West Brom,Watford,0.0,1.0,E0,2015-2016
2016-04-16,Ajaccio GFCO,Lille,2.0,4.0,F1,2015-2016
2016-04-16,Newcastle,Swansea,3.0,0.0,E0,2015-2016
2016-04-16,Troyes,Reims,2.0,1.0,F1,2015-2016
2016-04-16,Paris SG,Caen,6.0,0.0,F1,2015-2016
2016-04-16,Lorient,Toulouse,1.0,1.0,F1,2015-2016
2016-04-16,Bordeaux,Angers,1.0,3.0,F1,2015-2016
2016-04-16,Bastia,St Etienne,0.0,1.0,F1,2015-2016
2016-04-16,Norwich,Sunderland,0.0,3.0,E0,2015-2016
2016-04-16,Man United,Aston Villa,1.0,0.0,E0,2015-2016
2016-04-16,Werder Bremen,Wolfsburg,3.0,2.0,D1,2015-2016
2016-04-16,Chelsea,Man City,0.0,3.0,E0,2015-2016
2016-04-16,Carpi,Genoa,4.0,1.0,I1,2015-2016
2016-04-16,Las Palmas,Sp Gijon,1.0,1.0,SP1,2015-2016
2016-04-16,Bologna,Torino,0.0,1.0,I1,2015-2016
2016-04-16,Everton,Southampton,1.0,1.0,E0,2015-2016
2016-04-16,Augsburg,Stuttgart,1.0,0.0,D1,2015-2016
2016-04-16,Bayern Munich,Schalke 04,3.0,0.0,D1,2015-2016
2016-04-16,Inter,Napoli,2.0,0.0,I1,2015-2016
2016-04-16,Darmstadt,Ingolstadt,2.0,0.0,D1,2015-2016
2016-04-16,Leverkusen,Ein Frankfurt,3.0,0.0,D1,2015-2016
2016-04-16,Eibar,Sociedad,2.0,1.0,SP1,2015-2016
2016-04-16,Celta,Betis,1.0,1.0,SP1,2015-2016
2016-04-16,Getafe,Real Madrid,1.0,5.0,SP1,2015-2016
2016-04-16,Hoffenheim,Hertha,2.0,1.0,D1,2015-2016
2016-04-17,Sevilla,La Coruna,1.0,1.0,SP1,2015-2016
2016-04-17,Malaga,Ath Bilbao,0.0,1.0,SP1,2015-2016
2016-04-17,Vallecano,Villarreal,2.0,1.0,SP1,2015-2016
2016-04-17,Atalanta,Roma,3.0,3.0,I1,2015-2016
2016-04-17,Sampdoria,Milan,0.0,1.0,I1,2015-2016
2016-04-17,Juventus,Palermo,4.0,0.0,I1,2015-2016
2016-04-17,Lazio,Empoli,2.0,0.0,I1,2015-2016
2016-04-17,Udinese,Chievo,0.0,0.0,I1,2015-2016
2016-04-17,Verona,Frosinone,1.0,2.0,I1,2015-2016
2016-04-17,Mainz,FC Koln,2.0,3.0,D1,2015-2016
2016-04-17,Monaco,Marseille,2.0,1.0,F1,2015-2016
2016-04-17,Nantes,Montpellier,0.0,2.0,F1,2015-2016
2016-04-17,Rennes,Guingamp,0.0,3.0,F1,2015-2016
2016-04-17,Fiorentina,Sassuolo,3.0,1.0,I1,2015-2016
2016-04-17,Barcelona,Valencia,1.0,2.0,SP1,2015-2016
2016-04-17,Dortmund,Hamburg,3.0,0.0,D1,2015-2016
2016-04-17,Bournemouth,Liverpool,1.0,2.0,E0,2015-2016
2016-04-17,Leicester,West Ham,2.0,2.0,E0,2015-2016
2016-04-17,Arsenal,Crystal Palace,1.0,1.0,E0,2015-2016
2016-04-17,Ath Madrid,Granada,3.0,0.0,SP1,2015-2016
2016-04-18,Stoke,Tottenham,0.0,4.0,E0,2015-2016
2016-04-19,Betis,Las Palmas,1.0,0.0,SP1,2015-2016
2016-04-19,Espanol,Celta,1.0,1.0,SP1,2015-2016
2016-04-19,Napoli,Bologna,6.0,0.0,I1,2015-2016
2016-04-19,Newcastle,Man City,1.0,1.0,E0,2015-2016
2016-04-20,Genoa,Inter,1.0,0.0,I1,2015-2016
2016-04-20,Empoli,Verona,1.0,0.0,I1,2015-2016
2016-04-20,Chievo,Frosinone,5.0,1.0,I1,2015-2016
2016-04-20,Sassuolo,Sampdoria,0.0,0.0,I1,2015-2016
2016-04-20,Udinese,Fiorentina,2.0,1.0,I1,2015-2016
2016-04-20,West Ham,Watford,3.0,1.0,E0,2015-2016
2016-04-20,Man United,Crystal Palace,2.0,0.0,E0,2015-2016
2016-04-20,Juventus,Lazio,3.0,0.0,I1,2015-2016
2016-04-20,Roma,Torino,3.0,2.0,I1,2015-2016
2016-04-20,Valencia,Eibar,4.0,0.0,SP1,2015-2016
2016-04-20,Sp Gijon,Sevilla,2.0,1.0,SP1,2015-2016
2016-04-20,Real Madrid,Villarreal,3.0,0.0,SP1,2015-2016
2016-04-20,Malaga,Vallecano,1.0,1.0,SP1,2015-2016
2016-04-20,La Coruna,Barcelona,0.0,8.0,SP1,2015-2016
2016-04-20,Ath Bilbao,Ath Madrid,0.0,1.0,SP1,2015-2016
2016-04-20,Liverpool,Everton,4.0,0.0,E0,2015-2016
2016-04-20,Palermo,Atalanta,2.0,2.0,I1,2015-2016
2016-04-21,Sociedad,Getafe,1.0,2.0,SP1,2015-2016
2016-04-21,Granada,Levante,5.0,1.0,SP1,2015-2016
2016-04-21,Arsenal,West Brom,2.0,0.0,E0,2015-2016
2016-04-21,Milan,Carpi,0.0,0.0,I1,2015-2016
2016-04-22,Nice,Reims,2.0,0.0,F1,2015-2016
2016-04-22,Las Palmas,Espanol,4.0,0.0,SP1,2015-2016
2016-04-22,Hamburg,Werder Bremen,2.0,1.0,D1,2015-2016
2016-04-23,Aston Villa,Southampton,2.0,4.0,E0,2015-2016
2016-04-23,Wolfsburg,Augsburg,0.0,2.0,D1,2015-2016
2016-04-23,Stuttgart,Dortmund,0.0,3.0,D1,2015-2016
2016-04-23,Schalke 04,Leverkusen,2.0,3.0,D1,2015-2016
2016-04-23,Ingolstadt,Hannover,2.0,2.0,D1,2015-2016
2016-04-23,FC Koln,Darmstadt,4.0,1.0,D1,2015-2016
2016-04-23,Toulouse,Lyon,2.0,3.0,F1,2015-2016
2016-04-23,Hertha,Bayern Munich,0.0,2.0,D1,2015-2016
2016-04-23,Barcelona,Sp Gijon,6.0,0.0,SP1,2015-2016
2016-04-23,Ath Madrid,Malaga,1.0,0.0,SP1,2015-2016
2016-04-23,Eibar,La Coruna,1.0,1.0,SP1,2015-2016
2016-04-23,Vallecano,Real Madrid,2.0,3.0,SP1,2015-2016
2016-04-23,Man City,Stoke,4.0,0.0,E0,2015-2016
2016-04-23,Inter,Udinese,3.0,1.0,I1,2015-2016
2016-04-23,Liverpool,Newcastle,2.0,2.0,E0,2015-2016
2016-04-23,Bournemouth,Chelsea,1.0,4.0,E0,2015-2016
2016-04-24,Ein Frankfurt,Mainz,2.0,1.0,D1,2015-2016
2016-04-24,Guingamp,Caen,1.0,1.0,F1,2015-2016
2016-04-24,Ajaccio GFCO,Bastia,3.0,2.0,F1,2015-2016
2016-04-24,Getafe,Valencia,2.0,2.0,SP1,2015-2016
2016-04-24,Levante,Ath Bilbao,2.0,2.0,SP1,2015-2016
2016-04-24,Sevilla,Betis,2.0,0.0,SP1,2015-2016
2016-04-24,Villarreal,Sociedad,0.0,0.0,SP1,2015-2016
2016-04-24,Marseille,Nantes,1.0,1.0,F1,2015-2016
2016-04-24,M'gladbach,Hoffenheim,3.0,1.0,D1,2015-2016
2016-04-24,Fiorentina,Juventus,1.0,2.0,I1,2015-2016
2016-04-24,Montpellier,Troyes,4.0,1.0,F1,2015-2016
2016-04-24,Sunderland,Arsenal,0.0,0.0,E0,2015-2016
2016-04-24,Leicester,Swansea,4.0,0.0,E0,2015-2016
2016-04-24,Atalanta,Chievo,1.0,0.0,I1,2015-2016
2016-04-24,Frosinone,Palermo,0.0,2.0,I1,2015-2016
2016-04-24,Sampdoria,Lazio,2.0,1.0,I1,2015-2016
2016-04-24,Torino,Sassuolo,1.0,3.0,I1,2015-2016
2016-04-24,Bologna,Genoa,2.0,0.0,I1,2015-2016
2016-04-24,St Etienne,Lorient,2.0,0.0,F1,2015-2016
2016-04-24,Rennes,Monaco,1.0,1.0,F1,2015-2016
2016-04-25,Tottenham,West Brom,1.0,1.0,E0,2015-2016
2016-04-25,Celta,Granada,2.0,1.0,SP1,2015-2016
2016-04-25,Verona,Milan,2.0,1.0,I1,2015-2016
2016-04-25,Carpi,Empoli,1.0,0.0,I1,2015-2016
2016-04-25,Roma,Napoli,1.0,0.0,I1,2015-2016
2016-04-27,Lille,Angers,0.0,0.0,F1,2015-2016
2016-04-29,Augsburg,FC Koln,0.0,0.0,D1,2015-2016
2016-04-29,Sp Gijon,Eibar,2.0,0.0,SP1,2015-2016
2016-04-29,Paris SG,Rennes,4.0,0.0,F1,2015-2016
2016-04-30,Caen,Bastia,0.0,0.0,F1,2015-2016
2016-04-30,Lyon,Ajaccio GFCO,2.0,1.0,F1,2015-2016
2016-04-30,Lorient,Lille,0.0,1.0,F1,2015-2016
2016-04-30,Monaco,Guingamp,3.0,2.0,F1,2015-2016
2016-04-30,Nantes,Nice,1.0,0.0,F1,2015-2016
2016-04-30,Reims,Montpellier,2.0,3.0,F1,2015-2016
2016-04-30,St Etienne,Toulouse,0.0,0.0,F1,2015-2016
2016-04-30,Troyes,Bordeaux,2.0,4.0,F1,2015-2016
2016-04-30,West Brom,West Ham,0.0,3.0,E0,2015-2016
2016-04-30,Sociedad,Real Madrid,0.0,1.0,SP1,2015-2016
2016-04-30,Watford,Aston Villa,3.0,2.0,E0,2015-2016
2016-04-30,Stoke,Sunderland,1.0,1.0,E0,2015-2016
2016-04-30,Newcastle,Crystal Palace,1.0,0.0,E0,2015-2016
2016-04-30,Everton,Bournemouth,2.0,1.0,E0,2015-2016
2016-04-30,Arsenal,Norwich,1.0,0.0,E0,2015-2016
2016-04-30,Chievo,Fiorentina,0.0,0.0,I1,2015-2016
2016-04-30,Udinese,Torino,1.0,5.0,I1,2015-2016
2016-04-30,Mainz,Hamburg,0.0,0.0,D1,2015-2016
2016-04-30,Hannover,Schalke 04,1.0,3.0,D1,2015-2016
2016-04-30,Dortmund,Wolfsburg,5.0,1.0,D1,2015-2016
2016-04-30,Darmstadt,Ein Frankfurt,1.0,2.0,D1,2015-2016
2016-04-30,Bayern Munich,M'gladbach,1.0,1.0,D1,2015-2016
2016-04-30,Ath Madrid,Vallecano,1.0,0.0,SP1,2015-2016
2016-04-30,Betis,Barcelona,0.0,2.0,SP1,2015-2016
2016-04-30,Granada,Las Palmas,3.0,2.0,SP1,2015-2016
2016-04-30,Hoffenheim,Ingolstadt,2.0,1.0,D1,2015-2016
2016-04-30,Leverkusen,Hertha,2.0,1.0,D1,2015-2016
2016-05-01,Angers,Marseille,0.0,1.0,F1,2015-2016
2016-05-01,Valencia,Villarreal,0.0,2.0,SP1,2015-2016
2016-05-01,Empoli,Bologna,0.0,0.0,I1,2015-2016
2016-05-01,La Coruna,Getafe,0.0,2.0,SP1,2015-2016
2016-05-01,Espanol,Sevilla,1.0,0.0,SP1,2015-2016
2016-05-01,Ath Bilbao,Celta,2.0,1.0,SP1,2015-2016
2016-05-01,Lazio,Inter,2.0,0.0,I1,2015-2016
2016-05-01,Milan,Frosinone,3.0,3.0,I1,2015-2016
2016-05-01,Swansea,Liverpool,3.0,1.0,E0,2015-2016
2016-05-01,Southampton,Man City,4.0,2.0,E0,2015-2016
2016-05-01,Man United,Leicester,1.0,1.0,E0,2015-2016
2016-05-01,Palermo,Sampdoria,2.0,0.0,I1,2015-2016
2016-05-01,Sassuolo,Verona,1.0,0.0,I1,2015-2016
2016-05-01,Juventus,Carpi,2.0,0.0,I1,2015-2016
2016-05-02,Chelsea,Tottenham,2.0,2.0,E0,2015-2016
2016-05-02,Genoa,Roma,2.0,3.0,I1,2015-2016
2016-05-02,Napoli,Atalanta,2.0,1.0,I1,2015-2016
2016-05-02,Werder Bremen,Stuttgart,6.0,2.0,D1,2015-2016
2016-05-02,Malaga,Levante,3.0,1.0,SP1,2015-2016
2016-05-07,Nantes,Caen,1.0,2.0,F1,2015-2016
2016-05-07,Nice,St Etienne,2.0,0.0,F1,2015-2016
2016-05-07,Montpellier,Rennes,2.0,0.0,F1,2015-2016
2016-05-07,Marseille,Reims,1.0,0.0,F1,2015-2016
2016-05-07,Lyon,Monaco,6.0,1.0,F1,2015-2016
2016-05-07,Lille,Guingamp,0.0,0.0,F1,2015-2016
2016-05-07,Bordeaux,Lorient,3.0,0.0,F1,2015-2016
2016-05-07,Bastia,Angers,1.0,0.0,F1,2015-2016
2016-05-07,Aston Villa,Newcastle,0.0,0.0,E0,2015-2016
2016-05-07,Bournemouth,West Brom,1.0,1.0,E0,2015-2016
2016-05-07,Crystal Palace,Stoke,2.0,1.0,E0,2015-2016
2016-05-07,Leicester,Everton,3.0,1.0,E0,2015-2016
2016-05-07,Norwich,Man United,0.0,1.0,E0,2015-2016
2016-05-07,Sunderland,Chelsea,3.0,2.0,E0,2015-2016
2016-05-07,Bologna,Milan,0.0,1.0,I1,2015-2016
2016-05-07,West Ham,Swansea,1.0,4.0,E0,2015-2016
2016-05-07,Hannover,Hoffenheim,1.0,0.0,D1,2015-2016
2016-05-07,Ajaccio GFCO,Paris SG,0.0,4.0,F1,2015-2016
2016-05-07,Ein Frankfurt,Dortmund,1.0,0.0,D1,2015-2016
2016-05-07,FC Koln,Werder Bremen,0.0,0.0,D1,2015-2016
2016-05-07,Hamburg,Wolfsburg,0.0,1.0,D1,2015-2016
2016-05-07,Hertha,Darmstadt,1.0,2.0,D1,2015-2016
2016-05-07,Inter,Empoli,2.0,1.0,I1,2015-2016
2016-05-07,Ingolstadt,Bayern Munich,1.0,2.0,D1,2015-2016
2016-05-07,M'gladbach,Leverkusen,2.0,1.0,D1,2015-2016
2016-05-07,Schalke 04,Augsburg,1.0,1.0,D1,2015-2016
2016-05-07,Stuttgart,Mainz,1.0,3.0,D1,2015-2016
2016-05-07,Toulouse,Troyes,1.0,0.0,F1,2015-2016
2016-05-08,Liverpool,Watford,2.0,0.0,E0,2015-2016
2016-05-08,Tottenham,Southampton,1.0,2.0,E0,2015-2016
2016-05-08,Sampdoria,Genoa,0.0,3.0,I1,2015-2016
2016-05-08,Barcelona,Espanol,5.0,0.0,SP1,2015-2016
2016-05-08,Man City,Arsenal,2.0,2.0,E0,2015-2016
2016-05-08,Roma,Chievo,3.0,0.0,I1,2015-2016
2016-05-08,Villarreal,La Coruna,0.0,2.0,SP1,2015-2016
2016-05-08,Frosinone,Sassuolo,0.0,1.0,I1,2015-2016
2016-05-08,Torino,Napoli,1.0,2.0,I1,2015-2016
2016-05-08,Fiorentina,Palermo,0.0,0.0,I1,2015-2016
2016-05-08,Carpi,Lazio,1.0,3.0,I1,2015-2016
2016-05-08,Atalanta,Udinese,1.0,1.0,I1,2015-2016
2016-05-08,Celta,Malaga,1.0,0.0,SP1,2015-2016
2016-05-08,Eibar,Betis,1.0,1.0,SP1,2015-2016
2016-05-08,Getafe,Sp Gijon,1.0,1.0,SP1,2015-2016
2016-05-08,Levante,Ath Madrid,2.0,1.0,SP1,2015-2016
2016-05-08,Sociedad,Vallecano,2.0,1.0,SP1,2015-2016
2016-05-08,Sevilla,Granada,1.0,4.0,SP1,2015-2016
2016-05-08,Las Palmas,Ath Bilbao,0.0,0.0,SP1,2015-2016
2016-05-08,Verona,Juventus,2.0,1.0,I1,2015-2016
2016-05-08,Real Madrid,Valencia,3.0,2.0,SP1,2015-2016
2016-05-10,West Ham,Man United,3.0,2.0,E0,2015-2016
2016-05-11,Liverpool,Chelsea,1.0,1.0,E0,2015-2016
2016-05-11,Norwich,Watford,4.0,2.0,E0,2015-2016
2016-05-11,Sunderland,Everton,3.0,0.0,E0,2015-2016
2016-05-11,Bordeaux,Paris SG,1.0,1.0,F1,2015-2016
2016-05-13,Valencia,Sociedad,0.0,1.0,SP1,2015-2016
2016-05-14,Bayern Munich,Hannover,3.0,1.0,D1,2015-2016
2016-05-14,Darmstadt,M'gladbach,0.0,2.0,D1,2015-2016
2016-05-14,Dortmund,FC Koln,2.0,2.0,D1,2015-2016
2016-05-14,Angers,Toulouse,2.0,3.0,F1,2015-2016
2016-05-14,Caen,Bordeaux,1.0,0.0,F1,2015-2016
2016-05-14,Guingamp,Nice,2.0,3.0,F1,2015-2016
2016-05-14,Leverkusen,Ingolstadt,3.0,2.0,D1,2015-2016
2016-05-14,Lorient,Ajaccio GFCO,1.0,0.0,F1,2015-2016
2016-05-14,Monaco,Montpellier,2.0,0.0,F1,2015-2016
2016-05-14,Paris SG,Nantes,4.0,0.0,F1,2015-2016
2016-05-14,Rennes,Bastia,1.0,2.0,F1,2015-2016
2016-05-14,St Etienne,Lille,0.0,1.0,F1,2015-2016
2016-05-14,Troyes,Marseille,1.0,1.0,F1,2015-2016
2016-05-14,Wolfsburg,Stuttgart,3.0,1.0,D1,2015-2016
2016-05-14,Werder Bremen,Ein Frankfurt,1.0,0.0,D1,2015-2016
2016-05-14,Mainz,Hertha,0.0,0.0,D1,2015-2016
2016-05-14,Hoffenheim,Schalke 04,1.0,4.0,D1,2015-2016
2016-05-14,Reims,Lyon,4.0,1.0,F1,2015-2016
2016-05-14,Augsburg,Hamburg,1.0,3.0,D1,2015-2016
2016-05-14,La Coruna,Real Madrid,0.0,2.0,SP1,2015-2016
2016-05-14,Ath Bilbao,Sevilla,3.0,1.0,SP1,2015-2016
2016-05-14,Juventus,Sampdoria,5.0,0.0,I1,2015-2016
2016-05-14,Napoli,Frosinone,4.0,0.0,I1,2015-2016
2016-05-14,Sassuolo,Inter,3.0,1.0,I1,2015-2016
2016-05-14,Milan,Roma,1.0,3.0,I1,2015-2016
2016-05-14,Granada,Barcelona,0.0,3.0,SP1,2015-2016
2016-05-14,Ath Madrid,Celta,2.0,0.0,SP1,2015-2016
2016-05-15,Arsenal,Aston Villa,4.0,0.0,E0,2015-2016
2016-05-15,Chelsea,Leicester,1.0,1.0,E0,2015-2016
2016-05-15,Vallecano,Levante,3.0,1.0,SP1,2015-2016
2016-05-15,Sp Gijon,Villarreal,2.0,0.0,SP1,2015-2016
2016-05-15,Udinese,Carpi,1.0,2.0,I1,2015-2016
2016-05-15,Malaga,Las Palmas,4.0,1.0,SP1,2015-2016
2016-05-15,Everton,Norwich,3.0,0.0,E0,2015-2016
2016-05-15,Watford,Sunderland,2.0,2.0,E0,2015-2016
2016-05-15,Swansea,Man City,1.0,1.0,E0,2015-2016
2016-05-15,Stoke,West Ham,2.0,1.0,E0,2015-2016
2016-05-15,Southampton,Crystal Palace,4.0,1.0,E0,2015-2016
2016-05-15,Newcastle,Tottenham,5.0,1.0,E0,2015-2016
2016-05-15,Betis,Getafe,2.0,1.0,SP1,2015-2016
2016-05-15,West Brom,Liverpool,1.0,1.0,E0,2015-2016
2016-05-15,Espanol,Eibar,4.0,2.0,SP1,2015-2016
2016-05-15,Lazio,Fiorentina,2.0,4.0,I1,2015-2016
2016-05-15,Genoa,Atalanta,1.0,2.0,I1,2015-2016
2016-05-15,Empoli,Torino,2.0,1.0,I1,2015-2016
2016-05-15,Chievo,Bologna,0.0,0.0,I1,2015-2016
2016-05-15,Palermo,Verona,3.0,2.0,I1,2015-2016
2016-05-17,Man United,Bournemouth,3.0,1.0,E0,2015-2016
2016-08-12,Bastia,Paris SG,0.0,1.0,F1,2016-2017
2016-08-12,Monaco,Guingamp,2.0,2.0,F1,2016-2017
2016-08-13,Caen,Lorient,3.0,2.0,F1,2016-2017
2016-08-13,Bordeaux,St Etienne,3.0,2.0,F1,2016-2017
2016-08-13,Burnley,Swansea,0.0,1.0,E0,2016-2017
2016-08-13,Dijon,Nantes,0.0,1.0,F1,2016-2017
2016-08-13,Metz,Lille,3.0,2.0,F1,2016-2017
2016-08-13,Southampton,Watford,1.0,1.0,E0,2016-2017
2016-08-13,Middlesbrough,Stoke,1.0,1.0,E0,2016-2017
2016-08-13,Man City,Sunderland,2.0,1.0,E0,2016-2017
2016-08-13,Hull,Leicester,2.0,1.0,E0,2016-2017
2016-08-13,Everton,Tottenham,1.0,1.0,E0,2016-2017
2016-08-13,Crystal Palace,West Brom,0.0,1.0,E0,2016-2017
2016-08-13,Montpellier,Angers,1.0,0.0,F1,2016-2017
2016-08-14,Marseille,Toulouse,0.0,0.0,F1,2016-2017
2016-08-14,Nancy,Lyon,0.0,3.0,F1,2016-2017
2016-08-14,Arsenal,Liverpool,3.0,4.0,E0,2016-2017
2016-08-14,Bournemouth,Man United,1.0,3.0,E0,2016-2017
2016-08-14,Nice,Rennes,1.0,0.0,F1,2016-2017
2016-08-15,Chelsea,West Ham,2.0,1.0,E0,2016-2017
2016-08-19,La Coruna,Eibar,2.0,1.0,SP1,2016-2017
2016-08-19,Man United,Southampton,2.0,0.0,E0,2016-2017
2016-08-19,Malaga,Osasuna,1.0,1.0,SP1,2016-2017
2016-08-19,Lyon,Caen,2.0,0.0,F1,2016-2017
2016-08-20,Swansea,Hull,0.0,2.0,E0,2016-2017
2016-08-20,Juventus,Fiorentina,2.0,1.0,I1,2016-2017
2016-08-20,Stoke,Man City,1.0,4.0,E0,2016-2017
2016-08-20,Roma,Udinese,4.0,0.0,I1,2016-2017
2016-08-20,Sevilla,Espanol,6.0,4.0,SP1,2016-2017
2016-08-20,Granada,Villarreal,1.0,1.0,SP1,2016-2017
2016-08-20,Barcelona,Betis,6.0,2.0,SP1,2016-2017
2016-08-20,West Brom,Everton,1.0,2.0,E0,2016-2017
2016-08-20,Tottenham,Crystal Palace,1.0,0.0,E0,2016-2017
2016-08-20,Watford,Chelsea,1.0,2.0,E0,2016-2017
2016-08-20,Toulouse,Bordeaux,4.0,1.0,F1,2016-2017
2016-08-20,Rennes,Nancy,2.0,0.0,F1,2016-2017
2016-08-20,Nantes,Monaco,0.0,1.0,F1,2016-2017
2016-08-20,Lorient,Bastia,0.0,3.0,F1,2016-2017
2016-08-20,Lille,Dijon,1.0,0.0,F1,2016-2017
2016-08-20,Angers,Nice,0.0,1.0,F1,2016-2017
2016-08-20,Burnley,Liverpool,2.0,0.0,E0,2016-2017
2016-08-20,Leicester,Arsenal,0.0,0.0,E0,2016-2017
2016-08-21,Paris SG,Metz,3.0,0.0,F1,2016-2017
2016-08-21,Bologna,Crotone,1.0,0.0,I1,2016-2017
2016-08-21,Sp Gijon,Ath Bilbao,2.0,1.0,SP1,2016-2017
2016-08-21,Sociedad,Real Madrid,0.0,3.0,SP1,2016-2017
2016-08-21,Ath Madrid,Alaves,1.0,1.0,SP1,2016-2017
2016-08-21,Sunderland,Middlesbrough,1.0,2.0,E0,2016-2017
2016-08-21,St Etienne,Montpellier,3.0,1.0,F1,2016-2017
2016-08-21,Guingamp,Marseille,2.0,1.0,F1,2016-2017
2016-08-21,West Ham,Bournemouth,1.0,0.0,E0,2016-2017
2016-08-21,Chievo,Inter,2.0,0.0,I1,2016-2017
2016-08-21,Empoli,Sampdoria,0.0,1.0,I1,2016-2017
2016-08-21,Genoa,Cagliari,3.0,1.0,I1,2016-2017
2016-08-21,Milan,Torino,3.0,2.0,I1,2016-2017
2016-08-21,Palermo,Sassuolo,0.0,1.0,I1,2016-2017
2016-08-21,Pescara,Napoli,2.0,2.0,I1,2016-2017
2016-08-21,Atalanta,Lazio,3.0,4.0,I1,2016-2017
2016-08-22,Valencia,Las Palmas,2.0,4.0,SP1,2016-2017
2016-08-22,Celta,Leganes,0.0,1.0,SP1,2016-2017
2016-08-26,Marseille,Lorient,2.0,0.0,F1,2016-2017
2016-08-26,Bayern Munich,Werder Bremen,6.0,0.0,D1,2016-2017
2016-08-26,Betis,La Coruna,0.0,0.0,SP1,2016-2017
2016-08-26,Espanol,Malaga,2.0,2.0,SP1,2016-2017
2016-08-27,Nancy,Guingamp,0.0,2.0,F1,2016-2017
2016-08-27,Montpellier,Rennes,1.0,1.0,F1,2016-2017
2016-08-27,Metz,Angers,2.0,0.0,F1,2016-2017
2016-08-27,Dijon,Lyon,4.0,2.0,F1,2016-2017
2016-08-27,FC Koln,Darmstadt,2.0,0.0,D1,2016-2017
2016-08-27,Hamburg,Ingolstadt,1.0,1.0,D1,2016-2017
2016-08-27,Nice,Lille,1.0,1.0,F1,2016-2017
2016-08-27,Ein Frankfurt,Schalke 04,1.0,0.0,D1,2016-2017
2016-08-27,Dortmund,Mainz,2.0,1.0,D1,2016-2017
2016-08-27,Augsburg,Wolfsburg,0.0,2.0,D1,2016-2017
2016-08-27,Caen,Bastia,2.0,0.0,F1,2016-2017
2016-08-27,Napoli,Milan,4.0,2.0,I1,2016-2017
2016-08-27,Lazio,Juventus,0.0,1.0,I1,2016-2017
2016-08-27,M'gladbach,Leverkusen,2.0,1.0,D1,2016-2017
2016-08-27,Southampton,Sunderland,1.0,1.0,E0,2016-2017
2016-08-27,Leicester,Swansea,2.0,1.0,E0,2016-2017
2016-08-27,Osasuna,Sociedad,0.0,2.0,SP1,2016-2017
2016-08-27,Eibar,Valencia,1.0,0.0,SP1,2016-2017
2016-08-27,Real Madrid,Celta,2.0,1.0,SP1,2016-2017
2016-08-27,Watford,Arsenal,1.0,3.0,E0,2016-2017
2016-08-27,Tottenham,Liverpool,1.0,1.0,E0,2016-2017
2016-08-27,Leganes,Ath Madrid,0.0,0.0,SP1,2016-2017
2016-08-27,Crystal Palace,Bournemouth,1.0,1.0,E0,2016-2017
2016-08-27,Everton,Stoke,1.0,0.0,E0,2016-2017
2016-08-27,Hull,Man United,0.0,1.0,E0,2016-2017
2016-08-27,Chelsea,Burnley,3.0,0.0,E0,2016-2017
2016-08-28,Cagliari,Roma,2.0,2.0,I1,2016-2017
2016-08-28,Fiorentina,Chievo,1.0,0.0,I1,2016-2017
2016-08-28,Inter,Palermo,1.0,1.0,I1,2016-2017
2016-08-28,Villarreal,Sevilla,0.0,0.0,SP1,2016-2017
2016-08-28,Las Palmas,Granada,5.0,1.0,SP1,2016-2017
2016-08-28,Ath Bilbao,Barcelona,0.0,1.0,SP1,2016-2017
2016-08-28,Alaves,Sp Gijon,0.0,0.0,SP1,2016-2017
2016-08-28,Crotone,Genoa,1.0,3.0,I1,2016-2017
2016-08-28,Monaco,Paris SG,3.0,1.0,F1,2016-2017
2016-08-28,West Brom,Middlesbrough,0.0,0.0,E0,2016-2017
2016-08-28,Hoffenheim,RB Leipzig,2.0,2.0,D1,2016-2017
2016-08-28,Sampdoria,Atalanta,2.0,1.0,I1,2016-2017
2016-08-28,Sassuolo,Pescara,0.0,3.0,I1,2016-2017
2016-08-28,Torino,Bologna,5.0,1.0,I1,2016-2017
2016-08-28,Man City,West Ham,3.0,1.0,E0,2016-2017
2016-08-28,Hertha,Freiburg,2.0,1.0,D1,2016-2017
2016-08-28,Bordeaux,Nantes,1.0,0.0,F1,2016-2017
2016-08-28,Udinese,Empoli,2.0,0.0,I1,2016-2017
2016-08-28,St Etienne,Toulouse,0.0,0.0,F1,2016-2017
2016-09-09,Schalke 04,Bayern Munich,0.0,2.0,D1,2016-2017
2016-09-09,Sociedad,Espanol,1.0,1.0,SP1,2016-2017
2016-09-09,Paris SG,St Etienne,1.0,1.0,F1,2016-2017
2016-09-10,Middlesbrough,Crystal Palace,1.0,2.0,E0,2016-2017
2016-09-10,Stoke,Tottenham,0.0,4.0,E0,2016-2017
2016-09-10,Liverpool,Leicester,4.0,1.0,E0,2016-2017
2016-09-10,Arsenal,Southampton,2.0,1.0,E0,2016-2017
2016-09-10,Bournemouth,West Brom,1.0,0.0,E0,2016-2017
2016-09-10,Burnley,Hull,1.0,1.0,E0,2016-2017
2016-09-10,Man United,Man City,1.0,2.0,E0,2016-2017
2016-09-10,Malaga,Villarreal,0.0,2.0,SP1,2016-2017
2016-09-10,Freiburg,M'gladbach,3.0,1.0,D1,2016-2017
