date,home_team,away_team,home_goals,away_goals,competition,season,b365h,b365d,b365a,psh,psd,psa
2017-10-21,Southampton,West Brom,1.0,0.0,E0,2017-2018,,,,,,
2017-10-21,Stoke,Bournemouth,1.0,2.0,E0,2017-2018,,,,,,
2017-10-21,Swansea,Leicester,1.0,2.0,E0,2017-2018,,,,,,
2017-10-21,Rennes,Lille,1.0,0.0,F1,2017-2018,2.14,3.29,3.5,2.25,3.28,3.62
2017-10-21,Nantes,Guingamp,2.0,1.0,F1,2017-2018,2.1,3.29,3.75,2.18,3.15,4.03
2017-10-21,Monaco,Caen,2.0,0.0,F1,2017-2018,1.33,5.0,10.0,1.37,5.25,9.55
2017-10-21,Metz,Dijon,1.0,2.0,F1,2017-2018,2.75,3.29,2.62,2.84,3.25,2.74
2017-10-21,Angers,Toulouse,0.0,1.0,F1,2017-2018,2.0,3.39,4.0,2.01,3.31,4.43
2017-10-21,Huddersfield,Man United,2.0,1.0,E0,2017-2018,,,,,,
2017-10-21,M'gladbach,Leverkusen,1.0,5.0,D1,2017-2018,,,,,,
2017-10-21,Hamburg,Bayern Munich,0.0,1.0,D1,2017-2018,19.0,7.0,1.16,18.45,8.52,1.18
2017-10-21,Chelsea,Watford,4.0,2.0,E0,2017-2018,,,,,,
2017-10-21,Napoli,Inter,0.0,0.0,I1,2017-2018,,,,,,
2017-10-21,Barcelona,Malaga,2.0,0.0,SP1,2017-2018,1.07,13.0,26.0,1.08,17.77,26.17
2017-10-21,Betis,Alaves,2.0,0.0,SP1,2017-2018,,,,,,
2017-10-21,Augsburg,Hannover,1.0,2.0,D1,2017-2018,2.04,3.5,3.6,2.06,3.53,3.98
2017-10-21,Amiens,Bordeaux,1.0,0.0,F1,2017-2018,5.5,3.79,1.64,5.88,3.88,1.67
2017-10-21,Levante,Getafe,1.0,1.0,SP1,2017-2018,2.37,3.2,3.2,2.45,3.19,3.35
2017-10-21,Valencia,Sevilla,4.0,0.0,SP1,2017-2018,1.85,3.89,4.0,1.99,3.86,3.86
2017-10-21,Ein Frankfurt,Dortmund,2.0,2.0,D1,2017-2018,,,,,,
2017-10-21,Sampdoria,Crotone,5.0,0.0,I1,2017-2018,1.53,3.79,7.5,1.56,4.32,6.86
2017-10-22,Villarreal,Las Palmas,4.0,0.0,SP1,2017-2018,1.5,4.2,7.0,1.52,4.6,6.87
2017-10-22,Real Madrid,Eibar,3.0,0.0,SP1,2017-2018,1.09,11.0,23.0,1.11,13.5,23.85
2017-10-22,Leganes,Ath Bilbao,1.0,0.0,SP1,2017-2018,,,,,,
2017-10-22,Nice,Strasbourg,1.0,2.0,F1,2017-2018,1.57,4.0,6.0,1.61,4.28,5.84
2017-10-22,Troyes,Lyon,0.0,5.0,F1,2017-2018,5.0,4.0,1.66,5.77,4.09,1.65
2017-10-22,Celta,Ath Madrid,0.0,1.0,SP1,2017-2018,,,,,,
2017-10-22,Torino,Roma,0.0,1.0,I1,2017-2018,,,,,,
2017-10-22,Wolfsburg,Hoffenheim,1.0,1.0,D1,2017-2018,,,,,,
2017-10-22,Freiburg,Hertha,1.0,1.0,D1,2017-2018,,,,,,
2017-10-22,FC Koln,Werder Bremen,0.0,0.0,D1,2017-2018,,,,,,
2017-10-22,Marseille,Paris SG,2.0,2.0,F1,2017-2018,,,,,,
2017-10-22,Spal,Sassuolo,0.0,1.0,I1,2017-2018,,,,,,
2017-10-22,Everton,Arsenal,2.0,5.0,E0,2017-2018,,,,,,
2017-10-22,Udinese,Juventus,2.0,6.0,I1,2017-2018,7.5,4.5,1.44,9.55,4.51,1.44
2017-10-22,Lazio,Cagliari,3.0,0.0,I1,2017-2018,1.28,6.0,9.0,1.29,6.28,11.97
2017-10-22,Chievo,Verona,3.0,2.0,I1,2017-2018,,,,,,
2017-10-22,Benevento,Fiorentina,0.0,3.0,I1,2017-2018,6.0,3.79,1.57,5.88,4.18,1.64
2017-10-22,Milan,Genoa,0.0,0.0,I1,2017-2018,,,,,,
2017-10-22,Tottenham,Liverpool,4.0,1.0,E0,2017-2018,,,,,,
2017-10-22,Atalanta,Bologna,1.0,0.0,I1,2017-2018,1.6,3.75,6.5,1.63,4.11,6.0
2017-10-23,Sociedad,Espanol,1.0,1.0,SP1,2017-2018,1.85,3.79,4.0,1.86,3.81,4.53
2017-10-23,La Coruna,Girona,1.0,2.0,SP1,2017-2018,,,,,,
2017-10-24,Inter,Sampdoria,3.0,2.0,I1,2017-2018,,,,,,
2017-10-25,Genoa,Napoli,2.0,3.0,I1,2017-2018,9.0,5.25,1.33,9.3,5.12,1.39
2017-10-25,Fiorentina,Torino,3.0,0.0,I1,2017-2018,1.85,3.79,4.0,1.94,3.91,4.01
2017-10-25,Chievo,Milan,1.0,4.0,I1,2017-2018,,,,,,
2017-10-25,Cagliari,Benevento,2.0,1.0,I1,2017-2018,1.44,4.5,7.5,1.52,4.6,6.94
2017-10-25,Bologna,Lazio,1.0,2.0,I1,2017-2018,5.25,3.75,1.7,5.36,3.89,1.74
2017-10-25,Atalanta,Verona,3.0,0.0,I1,2017-2018,,,,,,
2017-10-25,Juventus,Spal,4.0,1.0,I1,2017-2018,,,,,,
2017-10-25,Sassuolo,Udinese,0.0,1.0,I1,2017-2018,2.0,3.5,3.75,2.0,3.53,4.22
2017-10-25,Roma,Crotone,1.0,0.0,I1,2017-2018,,,,,,
2017-10-27,Paris SG,Nice,3.0,0.0,F1,2017-2018,,,,,,
2017-10-27,Mainz,Ein Frankfurt,1.0,1.0,D1,2017-2018,,,,,,
2017-10-28,Alaves,Valencia,1.0,2.0,SP1,2017-2018,,,,,,
2017-10-28,Ath Bilbao,Barcelona,0.0,2.0,SP1,2017-2018,,,,,,
2017-10-28,Bordeaux,Monaco,0.0,2.0,F1,2017-2018,2.5,3.39,2.79,2.58,3.55,2.83
2017-10-28,Ath Madrid,Villarreal,1.0,1.0,SP1,2017-2018,,,,,,
2017-10-28,Montpellier,Rennes,0.0,1.0,F1,2017-2018,2.04,3.1,4.09,2.0,3.19,4.72
2017-10-28,Milan,Juventus,0.0,2.0,I1,2017-2018,,,,,,
2017-10-28,Strasbourg,Angers,2.0,2.0,F1,2017-2018,2.7,3.1,2.79,2.76,3.16,2.89
2017-10-28,Sevilla,Leganes,2.0,1.0,SP1,2017-2018,,,,,,
2017-10-28,Guingamp,Amiens,1.0,1.0,F1,2017-2018,1.66,3.5,6.0,1.67,3.78,6.24
2017-10-28,Caen,Troyes,1.0,0.0,F1,2017-2018,1.66,3.6,5.75,1.68,3.53,6.67
2017-10-28,Roma,Bologna,1.0,0.0,I1,2017-2018,,,,,,
2017-10-28,Arsenal,Swansea,2.0,1.0,E0,2017-2018,,,,,,
2017-10-28,Bournemouth,Chelsea,0.0,1.0,E0,2017-2018,,,,,,
2017-10-28,Crystal Palace,West Ham,2.0,2.0,E0,2017-2018,,,,,,
2017-10-28,Liverpool,Huddersfield,3.0,0.0,E0,2017-2018,,,,,,
2017-10-28,Man United,Tottenham,1.0,0.0,E0,2017-2018,,,,,,
2017-10-28,Watford,Stoke,0.0,1.0,E0,2017-2018,,,,,,
2017-10-28,Schalke 04,Wolfsburg,1.0,1.0,D1,2017-2018,,,,,,
2017-10-28,Dijon,Nantes,1.0,0.0,F1,2017-2018,2.6,3.1,2.89,2.66,3.17,3.0
2017-10-28,Leverkusen,FC Koln,2.0,1.0,D1,2017-2018,,,,,,
2017-10-28,Hoffenheim,M'gladbach,1.0,3.0,D1,2017-2018,,,,,,
2017-10-28,Hertha,Hamburg,2.0,1.0,D1,2017-2018,,,,,,
2017-10-28,Hannover,Dortmund,4.0,2.0,D1,2017-2018,5.5,4.2,1.57,5.6,4.57,1.61
2017-10-28,Bayern Munich,RB Leipzig,2.0,0.0,D1,2017-2018,1.33,5.5,8.5,1.36,5.8,8.77
2017-10-28,West Brom,Man City,2.0,3.0,E0,2017-2018,,,,,,
2017-10-29,Brighton,Southampton,1.0,1.0,E0,2017-2018,,,,,,
2017-10-29,Malaga,Celta,2.0,1.0,SP1,2017-2018,,,,,,
2017-10-29,Girona,Real Madrid,2.0,1.0,SP1,2017-2018,10.0,6.5,1.25,12.08,6.86,1.26
2017-10-29,Getafe,Sociedad,2.0,1.0,SP1,2017-2018,2.45,3.39,2.87,2.64,3.37,2.9
2017-10-29,Eibar,Levante,2.0,2.0,SP1,2017-2018,1.95,3.39,4.2,1.98,3.48,4.39
2017-10-29,Napoli,Sassuolo,3.0,1.0,I1,2017-2018,1.14,9.0,15.0,1.16,9.9,18.0
2017-10-29,Sampdoria,Chievo,4.0,1.0,I1,2017-2018,1.83,3.6,4.5,1.87,3.64,4.77
2017-10-29,Spal,Genoa,1.0,0.0,I1,2017-2018,,,,,,
2017-10-29,Lyon,Metz,2.0,0.0,F1,2017-2018,1.18,7.5,15.0,1.21,8.14,13.13
2017-10-29,Udinese,Atalanta,2.0,1.0,I1,2017-2018,3.6,3.39,2.1,3.83,3.59,2.08
2017-10-29,Lille,Marseille,0.0,1.0,F1,2017-2018,3.39,3.25,2.25,3.36,3.62,2.22
2017-10-29,Benevento,Lazio,1.0,5.0,I1,2017-2018,11.0,5.5,1.28,13.66,6.14,1.28
2017-10-29,Toulouse,St Etienne,0.0,0.0,F1,2017-2018,,,,,,
2017-10-29,Leicester,Everton,2.0,0.0,E0,2017-2018,,,,,,
2017-10-29,Werder Bremen,Augsburg,0.0,3.0,D1,2017-2018,,,,,,
2017-10-29,Stuttgart,Freiburg,3.0,0.0,D1,2017-2018,,,,,,
2017-10-29,Torino,Cagliari,2.0,1.0,I1,2017-2018,1.6,4.33,5.25,1.65,4.44,5.25
2017-10-29,Crotone,Fiorentina,2.0,1.0,I1,2017-2018,5.5,3.75,1.64,5.6,3.95,1.7
2017-10-30,Verona,Inter,1.0,2.0,I1,2017-2018,,,,,,
2017-10-30,Espanol,Betis,1.0,0.0,SP1,2017-2018,,,,,,
2017-10-30,Las Palmas,La Coruna,1.0,3.0,SP1,2017-2018,,,,,,
2017-10-30,Burnley,Newcastle,1.0,0.0,E0,2017-2018,,,,,,
2017-11-03,Ein Frankfurt,Werder Bremen,2.0,1.0,D1,2017-2018,,,,,,
2017-11-03,Rennes,Bordeaux,1.0,0.0,F1,2017-2018,3.25,3.25,2.29,3.37,3.27,2.36
2017-11-03,Betis,Getafe,2.0,2.0,SP1,2017-2018,,,,,,
2017-11-04,Montpellier,Amiens,1.0,1.0,F1,2017-2018,1.75,3.39,5.5,1.79,3.28,6.2
2017-11-04,Nantes,Toulouse,2.0,1.0,F1,2017-2018,2.0,3.1,4.33,2.04,3.02,4.91
2017-11-04,Troyes,Strasbourg,3.0,0.0,F1,2017-2018,2.75,3.29,2.62,2.76,3.4,2.71
2017-11-04,Angers,Paris SG,0.0,5.0,F1,2017-2018,,,,,,
2017-11-04,Monaco,Guingamp,6.0,0.0,F1,2017-2018,1.44,4.75,7.0,1.46,5.06,7.05
2017-11-04,Bologna,Crotone,2.0,3.0,I1,2017-2018,1.8,3.5,4.75,1.79,3.5,5.7
2017-11-04,M'gladbach,Mainz,1.0,1.0,D1,2017-2018,,,,,,
2017-11-04,Huddersfield,West Brom,1.0,0.0,E0,2017-2018,,,,,,
2017-11-04,Stoke,Leicester,2.0,2.0,E0,2017-2018,,,,,,
2017-11-04,Swansea,Brighton,0.0,1.0,E0,2017-2018,,,,,,
2017-11-04,West Ham,Liverpool,1.0,4.0,E0,2017-2018,,,,,,
2017-11-04,Genoa,Sampdoria,0.0,2.0,I1,2017-2018,3.0,3.1,2.54,2.96,3.25,2.67
2017-11-04,RB Leipzig,Hannover,2.0,1.0,D1,2017-2018,1.44,4.5,7.5,1.5,4.79,6.9
2017-11-04,Newcastle,Bournemouth,0.0,1.0,E0,2017-2018,,,,,,
2017-11-04,Hamburg,Stuttgart,3.0,1.0,D1,2017-2018,,,,,,
2017-11-04,Freiburg,Schalke 04,0.0,1.0,D1,2017-2018,,,,,,
2017-11-04,Southampton,Burnley,0.0,1.0,E0,2017-2018,,,,,,
2017-11-04,Augsburg,Leverkusen,1.0,1.0,D1,2017-2018,,,,,,
2017-11-04,Alaves,Espanol,1.0,0.0,SP1,2017-2018,,,,,,
2017-11-04,Barcelona,Sevilla,2.0,1.0,SP1,2017-2018,1.19,7.5,12.0,1.21,8.15,13.75
2017-11-04,La Coruna,Ath Madrid,0.0,1.0,SP1,2017-2018,,,,,,
2017-11-04,Valencia,Leganes,3.0,0.0,SP1,2017-2018,,,,,,
2017-11-04,Dortmund,Bayern Munich,1.0,3.0,D1,2017-2018,3.29,3.79,2.04,3.4,3.99,2.1
2017-11-05,Metz,Lille,0.0,3.0,F1,2017-2018,3.29,3.2,2.29,3.18,3.27,2.47
2017-11-05,Marseille,Caen,5.0,0.0,F1,2017-2018,1.53,4.0,7.0,1.5,4.42,7.66
2017-11-05,Man City,Arsenal,3.0,1.0,E0,2017-2018,,,,,,
2017-11-05,Everton,Watford,3.0,2.0,E0,2017-2018,,,,,,
2017-11-05,Chelsea,Man United,1.0,0.0,E0,2017-2018,,,,,,
2017-11-05,Nice,Dijon,1.0,0.0,F1,2017-2018,1.72,3.6,5.25,1.76,3.83,5.09
2017-11-05,St Etienne,Lyon,0.0,5.0,F1,2017-2018,,,,,,
2017-11-05,Tottenham,Crystal Palace,1.0,0.0,E0,2017-2018,,,,,,
2017-11-05,Sociedad,Eibar,3.0,1.0,SP1,2017-2018,1.61,4.0,5.5,1.6,4.4,5.95
2017-11-05,Fiorentina,Roma,2.0,4.0,I1,2017-2018,,,,,,
2017-11-05,Juventus,Benevento,2.0,1.0,I1,2017-2018,1.06,13.0,34.0,1.06,19.0,41.0
2017-11-05,Inter,Torino,1.0,1.0,I1,2017-2018,,,,,,
2017-11-05,Villarreal,Malaga,2.0,0.0,SP1,2017-2018,1.53,4.33,6.0,1.6,4.37,6.09
2017-11-05,Chievo,Napoli,0.0,0.0,I1,2017-2018,7.5,5.0,1.39,8.34,5.01,1.43
2017-11-05,Cagliari,Verona,2.0,1.0,I1,2017-2018,,,,,,
2017-11-05,Atalanta,Spal,1.0,1.0,I1,2017-2018,,,,,,
2017-11-05,Wolfsburg,Hertha,3.0,3.0,D1,2017-2018,,,,,,
2017-11-05,Celta,Ath Bilbao,3.0,1.0,SP1,2017-2018,,,,,,
2017-11-05,Levante,Girona,1.0,2.0,SP1,2017-2018,2.39,3.29,3.0,2.5,3.31,3.14
2017-11-05,Real Madrid,Las Palmas,3.0,0.0,SP1,2017-2018,1.08,13.0,19.0,1.07,17.0,31.0
2017-11-05,Sassuolo,Milan,0.0,2.0,I1,2017-2018,,,,,,
2017-11-05,FC Koln,Hoffenheim,0.0,3.0,D1,2017-2018,,,,,,
2017-11-17,Lille,St Etienne,3.0,1.0,F1,2017-2018,,,,,,
2017-11-17,Amiens,Monaco,1.0,1.0,F1,2017-2018,5.25,3.79,1.66,5.6,3.99,1.69
2017-11-17,Girona,Sociedad,1.0,1.0,SP1,2017-2018,2.89,3.5,2.37,2.97,3.59,2.48
2017-11-17,Stuttgart,Dortmund,2.0,1.0,D1,2017-2018,,,,,,
2017-11-18,Sevilla,Celta,2.0,1.0,SP1,2017-2018,,,,,,
2017-11-18,Napoli,Milan,2.0,1.0,I1,2017-2018,,,,,,
2017-11-18,Leganes,Barcelona,0.0,3.0,SP1,2017-2018,,,,,,
2017-11-18,Dijon,Troyes,3.0,1.0,F1,2017-2018,1.9,3.39,4.33,1.93,3.52,4.48
2017-11-18,Guingamp,Angers,1.0,1.0,F1,2017-2018,2.29,3.2,3.29,2.31,3.47,3.3
2017-11-18,Paris SG,Nantes,4.0,1.0,F1,2017-2018,,,,,,
2017-11-18,Strasbourg,Rennes,2.0,1.0,F1,2017-2018,2.29,3.2,3.29,2.27,3.27,3.58
2017-11-18,Toulouse,Metz,0.0,0.0,F1,2017-2018,1.72,3.6,5.25,1.73,3.72,5.61
2017-11-18,Wolfsburg,Freiburg,3.0,1.0,D1,2017-2018,,,,,,
2017-11-18,Mainz,FC Koln,1.0,0.0,D1,2017-2018,,,,,,
2017-11-18,Roma,Lazio,2.0,1.0,I1,2017-2018,,,,,,
2017-11-18,Hoffenheim,Ein Frankfurt,1.0,1.0,D1,2017-2018,,,,,,
2017-11-18,Leverkusen,RB Leipzig,2.0,2.0,D1,2017-2018,,,,,,
2017-11-18,Arsenal,Tottenham,2.0,0.0,E0,2017-2018,,,,,,
2017-11-18,Getafe,Alaves,4.0,1.0,SP1,2017-2018,,,,,,
2017-11-18,Ath Madrid,Real Madrid,0.0,0.0,SP1,2017-2018,,,,,,
2017-11-18,Bayern Munich,Augsburg,3.0,0.0,D1,2017-2018,1.16,8.0,15.0,1.16,9.1,20.53
2017-11-18,Hertha,M'gladbach,2.0,4.0,D1,2017-2018,,,,,,
2017-11-18,Man United,Newcastle,4.0,1.0,E0,2017-2018,,,,,,
2017-11-18,Liverpool,Southampton,3.0,0.0,E0,2017-2018,,,,,,
2017-11-18,West Brom,Chelsea,0.0,4.0,E0,2017-2018,,,,,,
2017-11-18,Crystal Palace,Everton,2.0,2.0,E0,2017-2018,,,,,,
2017-11-18,Burnley,Swansea,2.0,0.0,E0,2017-2018,,,,,,
2017-11-18,Bournemouth,Huddersfield,4.0,0.0,E0,2017-2018,,,,,,
2017-11-18,Leicester,Man City,0.0,2.0,E0,2017-2018,,,,,,
2017-11-19,Werder Bremen,Hannover,4.0,0.0,D1,2017-2018,,,,,,
2017-11-19,Schalke 04,Hamburg,2.0,0.0,D1,2017-2018,,,,,,
2017-11-19,Ath Bilbao,Villarreal,1.0,1.0,SP1,2017-2018,,,,,,
2017-11-19,Espanol,Valencia,0.0,2.0,SP1,2017-2018,3.2,3.29,2.29,3.29,3.48,2.33
2017-11-19,Las Palmas,Levante,0.0,2.0,SP1,2017-2018,1.95,3.5,4.0,1.94,3.64,4.34
2017-11-19,Malaga,La Coruna,3.0,2.0,SP1,2017-2018,,,,,,
2017-11-19,Benevento,Sassuolo,1.0,2.0,I1,2017-2018,3.39,3.6,2.04,3.63,3.53,2.17
2017-11-19,Torino,Chievo,1.0,1.0,I1,2017-2018,1.83,3.6,4.5,1.83,3.84,4.66
2017-11-19,Inter,Atalanta,2.0,0.0,I1,2017-2018,,,,,,
2017-11-19,Watford,West Ham,2.0,0.0,E0,2017-2018,,,,,,
2017-11-19,Lyon,Montpellier,0.0,0.0,F1,2017-2018,1.39,4.5,9.0,1.39,5.09,9.02
2017-11-19,Caen,Nice,1.0,1.0,F1,2017-2018,2.6,3.1,2.89,2.66,3.19,2.98
2017-11-19,Crotone,Genoa,0.0,1.0,I1,2017-2018,3.1,3.2,2.45,3.13,3.27,2.53
2017-11-19,Udinese,Cagliari,0.0,1.0,I1,2017-2018,1.95,3.6,3.79,2.01,3.57,4.12
2017-11-19,Bordeaux,Marseille,1.0,1.0,F1,2017-2018,2.29,3.39,3.1,2.38,3.41,3.22
2017-11-19,Sampdoria,Juventus,3.0,2.0,I1,2017-2018,7.0,4.0,1.53,5.96,4.27,1.62
2017-11-19,Spal,Fiorentina,1.0,1.0,I1,2017-2018,,,,,,
2017-11-20,Verona,Bologna,2.0,3.0,I1,2017-2018,,,,,,
2017-11-20,Brighton,Stoke,2.0,2.0,E0,2017-2018,,,,,,
2017-11-20,Eibar,Betis,5.0,0.0,SP1,2017-2018,,,,,,
2017-11-20,Amiens,Lille,3.0,0.0,F1,2017-2018,2.7,3.1,2.7,2.88,3.22,2.76
2017-11-24,Celta,Leganes,1.0,0.0,SP1,2017-2018,,,,,,
2017-11-24,West Ham,Leicester,1.0,1.0,E0,2017-2018,,,,,,
2017-11-24,St Etienne,Strasbourg,2.0,2.0,F1,2017-2018,,,,,,
2017-11-24,Hannover,Stuttgart,1.0,1.0,D1,2017-2018,,,,,,
2017-11-25,Alaves,Eibar,1.0,2.0,SP1,2017-2018,,,,,,
2017-11-25,Caen,Bordeaux,1.0,0.0,F1,2017-2018,3.39,3.1,2.29,3.38,3.24,2.38
2017-11-25,Dijon,Toulouse,3.0,1.0,F1,2017-2018,2.25,3.2,3.39,2.35,3.23,3.44
2017-11-25,Real Madrid,Malaga,3.0,2.0,SP1,2017-2018,1.08,13.0,21.0,1.09,15.37,25.02
2017-11-25,Levante,Ath Madrid,0.0,5.0,SP1,2017-2018,,,,,,
2017-11-25,Troyes,Angers,3.0,0.0,F1,2017-2018,3.2,3.2,2.37,3.17,3.32,2.45
2017-11-25,Rennes,Nantes,2.0,1.0,F1,2017-2018,2.39,3.1,3.2,2.57,2.99,3.31
2017-11-25,Betis,Girona,2.0,2.0,SP1,2017-2018,,,,,,
2017-11-25,Newcastle,Watford,0.0,3.0,E0,2017-2018,,,,,,
2017-11-25,Augsburg,Wolfsburg,2.0,1.0,D1,2017-2018,,,,,,
2017-11-25,Dortmund,Schalke 04,4.0,4.0,D1,2017-2018,,,,,,
2017-11-25,Liverpool,Chelsea,1.0,1.0,E0,2017-2018,,,,,,
2017-11-25,Crystal Palace,Stoke,2.0,1.0,E0,2017-2018,,,,,,
2017-11-25,Swansea,Bournemouth,0.0,0.0,E0,2017-2018,,,,,,
2017-11-25,Tottenham,West Brom,1.0,1.0,E0,2017-2018,,,,,,
2017-11-25,Montpellier,Lille,3.0,0.0,F1,2017-2018,2.14,3.2,3.7,2.15,3.22,4.02
2017-11-25,Chievo,Spal,2.0,1.0,I1,2017-2018,,,,,,
2017-11-25,Cagliari,Inter,1.0,3.0,I1,2017-2018,,,,,,
2017-11-25,Sassuolo,Verona,0.0,2.0,I1,2017-2018,,,,,,
2017-11-25,Metz,Amiens,0.0,2.0,F1,2017-2018,2.37,3.2,3.2,2.45,3.16,3.33
2017-11-25,Ein Frankfurt,Leverkusen,0.0,1.0,D1,2017-2018,,,,,,
2017-11-25,Freiburg,Mainz,2.0,1.0,D1,2017-2018,,,,,,
2017-11-25,M'gladbach,Bayern Munich,2.0,1.0,D1,2017-2018,,,,,,
2017-11-25,RB Leipzig,Werder Bremen,2.0,0.0,D1,2017-2018,,,,,,
2017-11-25,Man United,Brighton,1.0,0.0,E0,2017-2018,,,,,,
2017-11-25,Bologna,Sampdoria,3.0,0.0,I1,2017-2018,2.6,3.29,2.75,2.62,3.43,2.84
2017-11-26,Burnley,Arsenal,0.0,1.0,E0,2017-2018,,,,,,
2017-11-26,Huddersfield,Man City,1.0,2.0,E0,2017-2018,,,,,,
2017-11-26,Southampton,Everton,4.0,1.0,E0,2017-2018,,,,,,
2017-11-26,La Coruna,Ath Bilbao,2.0,2.0,SP1,2017-2018,,,,,,
2017-11-26,Lazio,Fiorentina,1.0,1.0,I1,2017-2018,1.64,4.2,5.0,1.66,4.41,5.21
2017-11-26,Juventus,Crotone,3.0,0.0,I1,2017-2018,1.14,8.0,19.0,1.16,8.85,22.0
2017-11-26,Genoa,Roma,1.0,1.0,I1,2017-2018,,,,,,
2017-11-26,Hamburg,Hoffenheim,3.0,0.0,D1,2017-2018,2.79,3.39,2.5,2.98,3.56,2.48
2017-11-26,Villarreal,Sevilla,2.0,3.0,SP1,2017-2018,2.37,3.39,3.0,2.41,3.4,3.22
2017-11-26,Valencia,Barcelona,1.0,1.0,SP1,2017-2018,4.0,3.89,1.85,4.26,3.99,1.87
2017-11-26,Sociedad,Las Palmas,2.0,2.0,SP1,2017-2018,1.44,4.75,7.0,1.41,5.51,7.61
2017-11-26,Udinese,Napoli,0.0,1.0,I1,2017-2018,7.5,5.5,1.36,9.08,5.51,1.37
2017-11-26,Milan,Torino,0.0,0.0,I1,2017-2018,,,,,,
2017-11-26,FC Koln,Hertha,0.0,2.0,D1,2017-2018,,,,,,
2017-11-26,Monaco,Paris SG,1.0,2.0,F1,2017-2018,,,,,,
2017-11-26,Nice,Lyon,0.0,5.0,F1,2017-2018,3.29,3.39,2.2,3.18,3.74,2.26
2017-11-26,Marseille,Guingamp,1.0,0.0,F1,2017-2018,1.5,4.33,6.5,1.53,4.47,6.78
2017-11-27,Atalanta,Benevento,1.0,0.0,I1,2017-2018,1.22,6.0,12.0,1.23,6.76,16.24
2017-11-27,Espanol,Getafe,1.0,0.0,SP1,2017-2018,2.0,3.39,3.79,2.12,3.34,4.02
2017-11-28,Strasbourg,Caen,0.0,0.0,F1,2017-2018,1.95,3.25,4.2,2.06,3.5,4.0
2017-11-28,Watford,Man United,2.0,4.0,E0,2017-2018,,,,,,
2017-11-28,Leicester,Tottenham,2.0,1.0,E0,2017-2018,,,,,,
2017-11-28,West Brom,Newcastle,2.0,2.0,E0,2017-2018,,,,,,
2017-11-28,Brighton,Crystal Palace,0.0,0.0,E0,2017-2018,,,,,,
2017-11-28,Amiens,Dijon,2.0,1.0,F1,2017-2018,2.37,3.1,3.25,2.41,3.26,3.34
2017-11-28,Bordeaux,St Etienne,3.0,0.0,F1,2017-2018,,,,,,
2017-11-29,Chelsea,Swansea,1.0,0.0,E0,2017-2018,,,,,,
2017-11-29,Nantes,Monaco,1.0,0.0,F1,2017-2018,3.75,3.39,2.04,3.94,3.5,2.06
2017-11-29,Man City,Southampton,2.0,1.0,E0,2017-2018,,,,,,
2017-11-29,Stoke,Liverpool,0.0,3.0,E0,2017-2018,,,,,,
2017-11-29,Arsenal,Huddersfield,5.0,0.0,E0,2017-2018,,,,,,
2017-11-29,Toulouse,Nice,1.0,2.0,F1,2017-2018,2.62,3.0,2.89,2.69,3.1,3.03
2017-11-29,Paris SG,Troyes,2.0,0.0,F1,2017-2018,,,,,,
2017-11-29,Everton,West Ham,4.0,0.0,E0,2017-2018,,,,,,
2017-11-29,Bournemouth,Burnley,1.0,2.0,E0,2017-2018,,,,,,
2017-11-29,Angers,Rennes,1.0,2.0,F1,2017-2018,2.1,3.2,3.79,2.09,3.25,4.14
2017-11-29,Guingamp,Montpellier,0.0,0.0,F1,2017-2018,2.39,3.1,3.25,2.51,3.12,3.27
2017-11-29,Lyon,Lille,1.0,2.0,F1,2017-2018,1.33,5.0,10.0,1.32,6.1,9.81
2017-11-29,Metz,Marseille,0.0,3.0,F1,2017-2018,6.5,4.33,1.5,6.23,4.7,1.53
2017-12-01,Freiburg,Hamburg,0.0,0.0,D1,2017-2018,2.5,3.25,2.89,2.53,3.31,3.1
2017-12-01,Dijon,Bordeaux,3.0,2.0,F1,2017-2018,3.1,3.1,2.5,3.05,3.3,2.57
2017-12-01,Napoli,Juventus,0.0,1.0,I1,2017-2018,2.0,3.39,4.0,2.15,3.39,3.83
2017-12-01,Roma,Spal,3.0,1.0,I1,2017-2018,,,,,,
2017-12-01,Malaga,Levante,0.0,0.0,SP1,2017-2018,1.72,3.79,4.75,1.78,3.8,5.12
2017-12-02,Chelsea,Newcastle,3.0,1.0,E0,2017-2018,,,,,,
2017-12-02,Werder Bremen,Stuttgart,1.0,0.0,D1,2017-2018,,,,,,
2017-12-02,Schalke 04,FC Koln,2.0,2.0,D1,2017-2018,,,,,,
2017-12-02,Mainz,Augsburg,1.0,3.0,D1,2017-2018,,,,,,
2017-12-02,Leverkusen,Dortmund,1.0,1.0,D1,2017-2018,,,,,,
2017-12-02,Torino,Atalanta,1.0,1.0,I1,2017-2018,2.45,3.39,2.87,2.48,3.51,3.02
2017-12-02,Hoffenheim,RB Leipzig,4.0,0.0,D1,2017-2018,3.29,3.6,2.1,3.31,3.74,2.22
2017-12-02,Bayern Munich,Hannover,3.0,1.0,D1,2017-2018,1.14,9.0,17.0,1.15,10.1,19.62
2017-12-02,Watford,Tottenham,1.0,1.0,E0,2017-2018,,,,,,
2017-12-02,Stoke,Swansea,2.0,1.0,E0,2017-2018,1.95,3.39,4.5,1.96,3.41,4.61
2017-12-02,Leicester,Burnley,1.0,0.0,E0,2017-2018,,,,,,
2017-12-02,Everton,Huddersfield,2.0,0.0,E0,2017-2018,,,,,,
